Tanggal,Object_ID,Provinsi,Kasus_Terkonfirmasi_Akumulatif,Penambahan_Harian_Kasus_Terkonf,Kasus_Sembuh_Akumulatif,Penambahan_Harian_Kasus_Sembuh,Kasus_Meninggal_Akumulatif,Penambahan_Harian_Kasus_Meningg,Kasus_Aktif_Akumulatif,CFR_Harian,RI_Harian,FID,ObjectId
2020/05/02 00:00:00+00,2161,Lampung,50,0,13,0,5,0,32,10,26,2161,2087
2020/05/02 00:00:00+00,2162,Riau,45,3,23,7,5,1,17,11.11111111,51.11111111,2162,2088
2020/05/02 00:00:00+00,2163,Maluku Utara,41,0,3,0,0,0,38,0,7.317073171,2163,2089
2020/05/02 00:00:00+00,2164,Maluku,23,0,12,0,0,0,11,0,52.17391304,2164,2090
2020/05/02 00:00:00+00,2165,Papua Barat,43,1,0,0,1,0,42,2.325581395,0,2165,2091
2020/05/02 00:00:00+00,2166,Papua,240,30,48,0,6,0,186,2.5,20,2166,2092
2020/05/02 00:00:00+00,2167,Sulawesi Barat,44,1,4,1,1,0,39,2.272727273,9.090909091,2167,2093
2020/05/02 00:00:00+00,2168,Nusa Tenggara Timur,3,0,1,0,0,0,2,0,33.33333333,2168,2094
2020/05/02 00:00:00+00,2169,Gorontalo,15,0,2,0,1,0,12,6.666666667,13.33333333,2169,2095
2020/05/02 00:00:00+00,2170,Indonesia,24,-2,0,0,0,0,24,0,0,2170,2096
2020/05/03 00:00:00+00,2171,Aceh,12,1,6,2,1,0,5,8.333333333,50,2171,2097
2020/05/03 00:00:00+00,2172,Bali,262,25,151,22,4,0,107,1.526717557,57.63358779,2172,2098
2020/05/03 00:00:00+00,2173,Banten,432,5,34,0,41,0,357,9.490740741,7.87037037,2173,2099
2020/05/03 00:00:00+00,2174,Kepulauan Bangka Belitung,19,0,4,0,1,0,14,5.263157895,21.05263158,2174,2100
2020/04/28 00:00:00+00,2006,Jawa Timur,857,61,144,4,90,2,623,10.50175029,16.80280047,2006,2101
2020/05/03 00:00:00+00,2180,Jawa Tengah,776,9,112,0,62,0,602,7.989690722,14.43298969,2180,2102
2020/04/29 00:00:00+00,2064,Gorontalo,15,0,2,2,1,0,12,6.666666667,13.33333333,2064,2103
2020/05/05 00:00:00+00,2256,Kalimantan Utara,131,1,6,1,1,0,124,0.7633587786259541,4.580152671755725,2256,2104
2020/04/28 00:00:00+00,2007,Kalimantan Barat,51,0,7,0,3,0,41,5.882352941,13.7254902,2007,2105
2020/05/03 00:00:00+00,2181,Jawa Timur,1117,80,174,9,111,5,832,9.93733214,15.57743957,2181,2106
2020/04/29 00:00:00+00,2065,Indonesia,27,0,0,0,0,0,27,0,0,2065,2107
2020/04/30 00:00:00+00,2066,Aceh,10,1,4,0,1,0,5,10,40,2066,2108
2020/04/30 00:00:00+00,2067,Bali,222,7,113,17,4,0,105,1.801801802,50.9009009,2067,2109
2020/04/30 00:00:00+00,2068,Banten,404,16,34,1,41,0,329,10.14851485,8.415841584,2068,2110
2020/04/30 00:00:00+00,2069,Kepulauan Bangka Belitung,10,0,2,0,1,0,7,10,20,2069,2111
2020/04/30 00:00:00+00,2070,Bengkulu,12,0,1,0,1,0,10,8.333333333,8.333333333,2070,2112
2020/04/30 00:00:00+00,2071,Daerah Istimewa Yogyakarta,95,1,43,3,7,0,45,7.368421053,45.26315789,2071,2113
2020/04/30 00:00:00+00,2072,DKI Jakarta,4175,83,486,46,371,1,3318,8.886227545,11.64071856,2072,2114
2020/04/30 00:00:00+00,2073,Jambi,32,0,1,0,0,0,31,0,3.125,2073,2115
2020/04/30 00:00:00+00,2074,Jawa Barat,1012,3,143,36,83,4,786,8.201581028,14.13043478,2074,2116
2020/04/30 00:00:00+00,2075,Jawa Tengah,724,13,102,1,59,0,563,8.149171271,14.08839779,2075,2117
2020/04/30 00:00:00+00,2076,Jawa Timur,958,86,157,5,96,1,705,10.02087683,16.38830898,2076,2118
2020/04/30 00:00:00+00,2077,Kalimantan Barat,58,0,7,0,3,0,48,5.172413793,12.06896552,2077,2119
2020/04/30 00:00:00+00,2078,Kalimantan Timur,134,15,12,0,1,0,121,0.746268657,8.955223881,2078,2120
2020/04/30 00:00:00+00,2079,Kalimantan Tengah,145,18,11,0,6,0,128,4.137931034,7.586206897,2079,2121
2020/04/30 00:00:00+00,2080,Kalimantan Selatan,170,13,20,0,9,0,141,5.294117647,11.76470588,2080,2122
2020/04/30 00:00:00+00,2081,Kalimantan Utara,100,8,4,2,1,0,95,1,4,2081,2123
2020/04/30 00:00:00+00,2082,Kepulauan Riau,89,0,11,0,9,0,69,10.11235955,12.35955056,2082,2124
2020/04/30 00:00:00+00,2083,Nusa Tenggara Barat,230,0,31,7,4,0,195,1.739130435,13.47826087,2083,2125
2020/04/30 00:00:00+00,2084,Sumatera Selatan,150,6,23,1,3,0,124,2,15.33333333,2084,2126
2020/04/30 00:00:00+00,2085,Sumatera Barat,148,3,25,1,15,0,108,10.13513514,16.89189189,2085,2127
2020/04/30 00:00:00+00,2086,Sulawesi Utara,45,1,14,0,4,1,27,8.888888889,31.11111111,2086,2128
2020/04/30 00:00:00+00,2087,Sumatera Utara,117,3,41,1,13,1,63,11.11111111,35.04273504,2087,2129
2020/04/30 00:00:00+00,2088,Sulawesi Tenggara,62,9,10,3,2,0,50,3.225806452,16.12903226,2088,2130
2020/04/30 00:00:00+00,2089,Sulawesi Selatan,491,26,122,4,37,0,332,7.535641548,24.84725051,2089,2131
2020/04/30 00:00:00+00,2090,Sulawesi Tengah,47,0,8,0,3,0,36,6.382978723,17.0212766,2090,2132
2020/04/30 00:00:00+00,2091,Lampung,46,0,13,2,5,0,28,10.86956522,28.26086957,2091,2133
2020/04/30 00:00:00+00,2092,Riau,41,0,16,1,4,0,21,9.756097561,39.02439024,2092,2134
2020/04/30 00:00:00+00,2093,Maluku Utara,40,14,3,0,0,0,37,0,7.5,2093,2135
2020/04/30 00:00:00+00,2094,Maluku,23,0,12,0,0,0,11,0,52.17391304,2094,2136
2020/04/30 00:00:00+00,2095,Papua Barat,37,0,0,0,1,0,36,2.702702703,0,2095,2137
2020/04/30 00:00:00+00,2096,Papua,205,16,47,0,6,0,152,2.926829268,22.92682927,2096,2138
2020/04/30 00:00:00+00,2097,Sulawesi Barat,42,4,3,0,1,0,38,2.380952381,7.142857143,2097,2139
2020/04/30 00:00:00+00,2098,Nusa Tenggara Timur,3,2,1,0,0,0,2,0,33.33333333,2098,2140
2020/04/30 00:00:00+00,2099,Gorontalo,15,0,2,0,1,0,12,6.666666667,13.33333333,2099,2141
2020/04/30 00:00:00+00,2100,Indonesia,26,-1,0,0,0,0,26,0,0,2100,2142
2020/05/01 00:00:00+00,2101,Aceh,11,1,4,0,1,0,6,9.090909091,36.36363636,2101,2143
2020/05/01 00:00:00+00,2102,Bali,235,13,121,8,4,0,110,1.70212766,51.4893617,2102,2144
2020/05/01 00:00:00+00,2103,Banten,418,14,34,0,41,0,343,9.80861244,8.133971292,2103,2145
2020/05/01 00:00:00+00,2104,Kepulauan Bangka Belitung,10,0,2,0,1,0,7,10,20,2104,2146
2020/05/01 00:00:00+00,2105,Bengkulu,12,0,1,0,1,0,10,8.333333333,8.333333333,2105,2147
2020/05/01 00:00:00+00,2106,Daerah Istimewa Yogyakarta,104,9,44,1,7,0,53,6.730769231,42.30769231,2106,2148
2020/05/01 00:00:00+00,2107,DKI Jakarta,4317,142,488,2,375,4,3454,8.686587908,11.3041464,2107,2149
2020/05/01 00:00:00+00,2108,Jambi,32,0,1,0,0,0,31,0,3.125,2108,2150
2020/05/01 00:00:00+00,2109,Jawa Barat,1012,0,145,2,83,0,784,8.201581028,14.32806324,2109,2151
2020/05/01 00:00:00+00,2110,Jawa Tengah,746,22,112,10,60,1,574,8.042895442,15.01340483,2110,2152
2020/05/01 00:00:00+00,2111,Jawa Timur,1034,76,162,5,99,3,773,9.574468085,15.66731141,2111,2153
2020/05/01 00:00:00+00,2112,Kalimantan Barat,61,3,8,1,3,0,50,4.918032787,13.1147541,2112,2154
2020/05/01 00:00:00+00,2113,Kalimantan Timur,136,2,13,1,1,0,122,0.735294118,9.558823529,2113,2155
2020/05/01 00:00:00+00,2114,Kalimantan Tengah,156,11,11,0,6,0,139,3.846153846,7.051282051,2114,2156
2020/05/01 00:00:00+00,2115,Kalimantan Selatan,179,9,23,3,9,0,147,5.027932961,12.84916201,2115,2157
2020/05/01 00:00:00+00,2116,Kalimantan Utara,115,15,5,1,1,0,109,0.869565217,4.347826087,2116,2158
2020/05/06 00:00:00+00,2295,Sumatera Barat,238,17,38,0,16,0,184,6.722689075630252,15.966386554621847,2295,2159
2020/04/28 00:00:00+00,2008,Kalimantan Timur,115,8,12,0,1,0,102,0.869565217,10.43478261,2008,2160
2020/05/03 00:00:00+00,2182,Kalimantan Barat,70,2,8,0,3,0,59,4.285714286,11.42857143,2182,2161
2020/05/06 00:00:00+00,2296,Sulawesi Utara,45,0,17,0,4,0,24,8.88888888888889,37.77777777777778,2296,2162
2020/04/28 00:00:00+00,2009,Kalimantan Tengah,121,9,11,1,6,1,104,4.958677686,9.090909091,2009,2163
2020/04/28 00:00:00+00,2010,Kalimantan Selatan,150,0,10,0,6,0,134,4,6.666666667,2010,2164
2020/04/28 00:00:00+00,2011,Kalimantan Utara,92,2,2,0,1,0,89,1.086956522,2.173913043,2011,2165
2020/04/28 00:00:00+00,2012,Kepulauan Riau,89,3,11,2,8,0,70,8.988764045,12.35955056,2012,2166
2020/04/28 00:00:00+00,2013,Nusa Tenggara Barat,221,15,24,2,4,0,193,1.809954751,10.85972851,2013,2167
2020/04/28 00:00:00+00,2014,Sumatera Selatan,143,14,22,4,3,0,118,2.097902098,15.38461538,2014,2168
2020/04/28 00:00:00+00,2015,Sumatera Barat,144,23,24,1,14,0,106,9.722222222,16.66666667,2015,2169
2020/04/28 00:00:00+00,2016,Sulawesi Utara,43,3,11,0,3,0,29,6.976744186,25.58139535,2016,2170
2020/04/28 00:00:00+00,2017,Sumatera Utara,111,0,35,14,12,0,64,10.81081081,31.53153153,2017,2171
2020/04/28 00:00:00+00,2018,Sulawesi Tenggara,45,0,6,0,2,0,37,4.444444444,13.33333333,2018,2172
2020/04/28 00:00:00+00,2019,Sulawesi Selatan,453,13,108,2,37,0,308,8.167770419,23.8410596,2019,2173
2020/04/28 00:00:00+00,2020,Sulawesi Tengah,42,6,8,5,3,0,31,7.142857143,19.04761905,2020,2174
2020/04/28 00:00:00+00,2021,Lampung,44,2,10,0,5,0,29,11.36363636,22.72727273,2021,2175
2020/04/28 00:00:00+00,2022,Riau,40,1,15,1,4,0,21,10,37.5,2022,2176
2020/04/28 00:00:00+00,2023,Maluku Utara,26,0,2,0,0,0,24,0,7.692307692,2023,2177
2020/04/28 00:00:00+00,2024,Maluku,22,0,12,1,0,0,10,0,54.54545455,2024,2178
2020/04/28 00:00:00+00,2025,Papua Barat,37,21,0,0,1,0,36,2.702702703,0,2025,2179
2020/04/28 00:00:00+00,2026,Papua,177,26,47,15,6,0,124,3.389830508,26.55367232,2026,2180
2020/04/28 00:00:00+00,2027,Sulawesi Barat,37,2,2,1,1,0,34,2.702702703,5.405405405,2027,2181
2020/04/28 00:00:00+00,2028,Nusa Tenggara Timur,1,0,1,0,0,0,0,0,100,2028,2182
2020/04/28 00:00:00+00,2029,Gorontalo,15,1,0,0,1,0,14,6.666666667,0,2029,2183
2020/04/28 00:00:00+00,2030,Indonesia,27,1,0,0,0,0,27,0,0,2030,2184
2020/04/29 00:00:00+00,2031,Aceh,9,0,4,0,1,0,4,11.11111111,44.44444444,2031,2185
2020/04/29 00:00:00+00,2032,Bali,215,0,96,8,4,0,115,1.860465116,44.65116279,2032,2186
2020/04/29 00:00:00+00,2033,Banten,388,0,33,0,41,0,314,10.56701031,8.505154639,2033,2187
2020/04/29 00:00:00+00,2034,Kepulauan Bangka Belitung,10,0,2,0,1,0,7,10,20,2034,2188
2020/04/29 00:00:00+00,2035,Bengkulu,12,4,1,0,1,0,10,8.333333333,8.333333333,2035,2189
2020/04/29 00:00:00+00,2036,Daerah Istimewa Yogyakarta,94,1,40,1,7,0,47,7.446808511,42.55319149,2036,2190
2020/04/29 00:00:00+00,2037,DKI Jakarta,4092,90,440,77,370,0,3282,9.042033236,10.75268817,2037,2191
2020/04/29 00:00:00+00,2038,Jambi,32,0,1,0,0,0,31,0,3.125,2038,2192
2020/04/29 00:00:00+00,2039,Jawa Barat,1009,40,107,4,79,0,823,7.829534192,10.60455897,2039,2193
2020/04/29 00:00:00+00,2040,Jawa Tengah,711,29,101,12,59,1,551,8.298171589,14.20534459,2040,2194
2020/04/29 00:00:00+00,2041,Jawa Timur,872,15,152,8,95,5,625,10.89449541,17.43119266,2041,2195
2020/04/29 00:00:00+00,2042,Kalimantan Barat,58,7,7,0,3,0,48,5.172413793,12.06896552,2042,2196
2020/04/29 00:00:00+00,2043,Kalimantan Timur,119,4,12,0,1,0,106,0.840336134,10.08403361,2043,2197
2020/04/29 00:00:00+00,2044,Kalimantan Tengah,127,6,11,0,6,0,110,4.724409449,8.661417323,2044,2198
2020/04/29 00:00:00+00,2045,Kalimantan Selatan,157,7,20,10,9,3,128,5.732484076,12.7388535,2045,2199
2020/04/29 00:00:00+00,2046,Kalimantan Utara,92,0,2,0,1,0,89,1.086956522,2.173913043,2046,2200
2020/04/29 00:00:00+00,2047,Kepulauan Riau,89,0,11,0,9,1,69,10.11235955,12.35955056,2047,2201
2020/04/29 00:00:00+00,2048,Nusa Tenggara Barat,230,9,24,0,4,0,202,1.739130435,10.43478261,2048,2202
2020/04/29 00:00:00+00,2049,Sumatera Selatan,144,1,22,0,3,0,119,2.083333333,15.27777778,2049,2203
2020/04/29 00:00:00+00,2050,Sumatera Barat,145,1,24,0,15,1,106,10.34482759,16.55172414,2050,2204
2020/04/29 00:00:00+00,2051,Sulawesi Utara,44,1,14,3,3,0,27,6.818181818,31.81818182,2051,2205
2020/04/29 00:00:00+00,2052,Sumatera Utara,114,3,40,5,12,0,62,10.52631579,35.0877193,2052,2206
2020/04/29 00:00:00+00,2053,Sulawesi Tenggara,53,8,7,1,2,0,44,3.773584906,13.20754717,2053,2207
2020/04/29 00:00:00+00,2054,Sulawesi Selatan,465,12,118,10,37,0,310,7.956989247,25.37634409,2054,2208
2020/04/29 00:00:00+00,2055,Sulawesi Tengah,47,5,8,0,3,0,36,6.382978723,17.0212766,2055,2209
2020/04/29 00:00:00+00,2056,Lampung,46,2,11,1,5,0,30,10.86956522,23.91304348,2056,2210
2020/04/29 00:00:00+00,2057,Riau,41,1,15,0,4,0,22,9.756097561,36.58536585,2057,2211
2020/04/29 00:00:00+00,2058,Maluku Utara,26,0,3,1,0,0,23,0,11.53846154,2058,2212
2020/05/05 00:00:00+00,2257,Kepulauan Riau,97,5,46,4,10,1,41,10.309278350515463,47.42268041237113,2257,2213
2020/05/05 00:00:00+00,2258,Nusa Tenggara Barat,285,16,46,10,4,0,235,1.4035087719298245,16.140350877192983,2258,2214
2020/05/05 00:00:00+00,2259,Sumatera Selatan,199,14,47,4,5,0,147,2.512562814070352,23.618090452261306,2259,2215
2020/05/06 00:00:00+00,2297,Sumatera Utara,141,11,43,2,16,3,82,11.347517730496454,30.49645390070922,2297,2216
2020/05/05 00:00:00+00,2260,Sumatera Barat,221,18,38,1,16,1,167,7.239819004524888,17.194570135746606,2260,2217
2020/05/06 00:00:00+00,2298,Sulawesi Tenggara,69,0,15,0,2,0,52,2.898550724637681,21.73913043478261,2298,2218
2020/05/06 00:00:00+00,2299,Sulawesi Selatan,665,25,235,7,45,3,385,6.7669172932330826,35.338345864661655,2299,2219
2020/05/06 00:00:00+00,2300,Sulawesi Tengah,70,0,12,0,3,0,55,4.285714285714286,17.142857142857142,2300,2220
2020/05/06 00:00:00+00,2301,Lampung,63,8,18,1,5,0,40,7.936507936507936,28.57142857142857,2301,2221
2020/05/06 00:00:00+00,2302,Riau,61,0,28,1,6,0,27,9.836065573770492,45.90163934426229,2302,2222
2020/05/06 00:00:00+00,2303,Maluku Utara,50,0,5,0,0,0,45,0.0,10.0,2303,2223
2020/05/06 00:00:00+00,2304,Maluku,23,0,12,0,0,0,11,0.0,52.17391304347826,2304,2224
2020/05/06 00:00:00+00,2305,Papua Barat,53,4,0,0,1,0,52,1.8867924528301887,0.0,2305,2225
2020/05/06 00:00:00+00,2306,Papua,248,1,48,0,6,0,194,2.4193548387096775,19.35483870967742,2306,2226
2020/05/06 00:00:00+00,2307,Sulawesi Barat,58,0,4,0,2,0,52,3.4482758620689653,6.896551724137931,2307,2227
2020/05/06 00:00:00+00,2308,Nusa Tenggara Timur,12,0,1,0,0,0,11,0.0,8.333333333333332,2308,2228
2020/05/06 00:00:00+00,2309,Gorontalo,15,0,2,0,1,0,12,6.666666666666667,13.333333333333334,2309,2229
2020/05/06 00:00:00+00,2310,Indonesia,22,0,0,0,0,0,22,0.0,0.0,2310,2230
2020/05/07 00:00:00+00,2311,Aceh,17,0,7,0,1,35,9,5.88235294117647,41.17647058823529,0,2231
2020/05/07 00:00:00+00,2312,Bali,287,0,0,0,4,35,100,1.3937282229965158,63.76306620209059,0,2232
2020/05/07 00:00:00+00,2313,Banten,495,0,15,0,56,35,317,11.313131313131313,24.646464646464647,0,2233
2020/05/07 00:00:00+00,2314,Kepulauan Bangka Belitung,28,0,0,0,1,35,23,3.571428571428571,14.285714285714285,0,2234
2020/05/07 00:00:00+00,2315,Bengkulu,14,0,0,0,1,35,12,7.142857142857142,7.142857142857142,0,2235
2020/05/07 00:00:00+00,2316,Daerah Istimewa Yogyakarta,137,0,0,0,7,35,73,5.109489051094891,41.605839416058394,0,2236
2020/05/07 00:00:00+00,2317,DKI Jakarta,4855,0,9,0,423,35,3687,8.712667353244079,15.345005149330587,0,2237
2020/05/07 00:00:00+00,2318,Jambi,47,0,0,0,0,35,46,0.0,2.127659574468085,0,2238
2020/05/07 00:00:00+00,2319,Jawa Barat,1381,0,0,0,90,35,1109,6.517016654598118,13.178855901520636,0,2239
2020/05/07 00:00:00+00,2320,Jawa Tengah,904,0,0,0,64,35,695,7.079646017699115,16.039823008849556,0,2240
2020/05/07 00:00:00+00,2321,Jawa Timur,1267,0,10,0,133,35,928,10.497237569060774,16.25887924230466,0,2241
2020/05/07 00:00:00+00,2322,Kalimantan Barat,95,0,0,0,3,35,81,3.1578947368421053,11.578947368421053,0,2242
2020/05/07 00:00:00+00,2323,Kalimantan Timur,182,0,0,0,2,35,167,1.098901098901099,7.142857142857142,0,2243
2020/05/07 00:00:00+00,2324,Kalimantan Tengah,188,0,0,0,7,35,166,3.723404255319149,7.9787234042553195,0,2244
2020/05/07 00:00:00+00,2325,Kalimantan Selatan,238,0,0,0,9,35,205,3.7815126050420167,10.084033613445378,0,2245
2020/05/07 00:00:00+00,2326,Kalimantan Utara,131,0,0,0,1,35,124,0.7633587786259541,4.580152671755725,0,2246
2020/05/07 00:00:00+00,2327,Kepulauan Riau,98,0,0,0,10,35,25,10.204081632653061,64.28571428571429,0,2247
2020/05/07 00:00:00+00,2328,Nusa Tenggara Barat,300,0,0,0,5,35,238,1.6666666666666667,19.0,0,2248
2020/05/07 00:00:00+00,2329,Sumatera Selatan,227,0,1,0,6,35,174,2.643171806167401,20.704845814977972,0,2249
2020/05/07 00:00:00+00,2330,Sumatera Barat,252,0,0,0,16,35,195,6.349206349206349,16.26984126984127,0,2250
2020/05/07 00:00:00+00,2331,Sulawesi Utara,45,0,0,0,4,35,24,8.88888888888889,37.77777777777778,0,2251
2020/05/07 00:00:00+00,2332,Sumatera Utara,142,0,0,0,16,35,78,11.267605633802818,33.80281690140845,0,2252
2020/05/07 00:00:00+00,2333,Sulawesi Tenggara,69,0,0,0,2,35,52,2.898550724637681,21.73913043478261,0,2253
2020/05/07 00:00:00+00,2334,Sulawesi Selatan,684,0,0,0,45,35,401,6.578947368421052,34.7953216374269,0,2254
2020/05/07 00:00:00+00,2335,Sulawesi Tengah,75,0,0,0,3,35,60,4.0,16.0,0,2255
2020/05/07 00:00:00+00,2336,Lampung,63,0,0,0,5,35,40,7.936507936507936,28.57142857142857,0,2256
2020/05/07 00:00:00+00,2337,Riau,66,0,0,0,6,35,32,9.090909090909092,42.42424242424242,0,2257
2020/05/07 00:00:00+00,2338,Maluku Utara,50,0,0,0,0,35,45,0.0,10.0,0,2258
2020/05/07 00:00:00+00,2339,Maluku,23,0,0,0,0,35,11,0.0,52.17391304347826,0,2259
2020/05/07 00:00:00+00,2340,Papua Barat,53,0,0,0,1,35,52,1.8867924528301887,0.0,0,2260
2020/05/07 00:00:00+00,2341,Papua,252,0,0,0,6,35,198,2.380952380952381,19.047619047619047,0,2261
2020/05/07 00:00:00+00,2342,Sulawesi Barat,58,0,0,0,2,35,51,3.4482758620689653,8.620689655172415,0,2262
2020/05/07 00:00:00+00,2343,Nusa Tenggara Timur,12,0,0,0,0,35,11,0.0,8.333333333333332,0,2263
2020/05/07 00:00:00+00,2344,Gorontalo,19,0,0,0,1,35,14,5.263157894736842,21.052631578947366,0,2264
2020/05/07 00:00:00+00,2345,Indonesia,22,0,0,0,0,35,22,0.0,0.0,0,2265
2020/05/03 00:00:00+00,2183,Kalimantan Timur,162,8,13,0,1,0,148,0.617283951,8.024691358,2183,2266
2020/05/03 00:00:00+00,2184,Kalimantan Tengah,157,0,15,4,7,1,135,4.458598726,9.554140127,2184,2267
2020/05/03 00:00:00+00,2185,Kalimantan Selatan,195,16,24,0,9,0,162,4.615384615,12.30769231,2185,2268
2020/05/03 00:00:00+00,2186,Kalimantan Utara,122,0,5,0,1,0,116,0.819672131,4.098360656,2186,2269
2020/05/03 00:00:00+00,2187,Kepulauan Riau,92,3,42,20,9,0,41,9.782608696,45.65217391,2187,2270
2020/05/03 00:00:00+00,2188,Nusa Tenggara Barat,269,19,36,4,4,0,229,1.486988848,13.38289963,2188,2271
2020/05/03 00:00:00+00,2189,Sumatera Selatan,185,29,36,7,4,1,145,2.162162162,19.45945946,2189,2272
2020/05/03 00:00:00+00,2190,Sumatera Barat,195,13,35,5,15,0,145,7.692307692,17.94871795,2190,2273
2020/05/03 00:00:00+00,2191,Sulawesi Utara,45,0,17,0,4,0,24,8.888888889,37.77777778,2191,2274
2020/05/03 00:00:00+00,2192,Sumatera Utara,123,6,41,0,13,0,69,10.56910569,33.33333333,2192,2275
2020/05/03 00:00:00+00,2193,Sulawesi Tenggara,64,0,11,0,2,0,51,3.125,17.1875,2193,2276
2020/05/03 00:00:00+00,2194,Sulawesi Selatan,601,24,151,6,40,0,410,6.655574043,25.12479201,2194,2277
2020/05/03 00:00:00+00,2195,Sulawesi Tengah,59,0,11,0,3,0,45,5.084745763,18.6440678,2195,2278
2020/05/03 00:00:00+00,2196,Lampung,50,0,17,4,5,0,28,10,34,2196,2279
2020/05/03 00:00:00+00,2197,Riau,53,8,26,3,5,0,22,9.433962264,49.05660377,2197,2280
2020/05/03 00:00:00+00,2198,Maluku Utara,50,9,5,2,0,0,45,0,10,2198,2281
2020/05/03 00:00:00+00,2199,Maluku,23,0,12,0,0,0,11,0,52.17391304,2199,2282
2020/05/03 00:00:00+00,2200,Papua Barat,43,0,0,0,1,0,42,2.325581395,0,2200,2283
2020/05/03 00:00:00+00,2201,Papua,240,0,48,0,6,0,186,2.5,20,2201,2284
2020/05/03 00:00:00+00,2202,Sulawesi Barat,44,0,4,0,1,0,39,2.272727273,9.090909091,2202,2285
2020/05/03 00:00:00+00,2203,Nusa Tenggara Timur,10,7,1,0,0,0,9,0,10,2203,2286
2020/05/03 00:00:00+00,2204,Gorontalo,15,0,2,0,1,0,12,6.666666667,13.33333333,2204,2287
2020/05/03 00:00:00+00,2205,Indonesia,24,0,0,0,0,0,24,0,0,2205,2288
2020/05/04 00:00:00+00,2206,Aceh,12,0,7,1,1,0,4,8.333333333,58.33333333,2206,2289
2020/05/04 00:00:00+00,2207,Bali,271,9,159,8,4,0,108,1.47601476,58.67158672,2207,2290
2020/05/04 00:00:00+00,2208,Banten,446,14,34,0,41,0,371,9.192825112,7.623318386,2208,2291
2020/05/04 00:00:00+00,2209,Kepulauan Bangka Belitung,19,0,4,0,1,0,14,5.263157895,21.05263158,2209,2292
2020/05/04 00:00:00+00,2210,Bengkulu,12,0,1,0,1,0,10,8.333333333,8.333333333,2210,2293
2020/05/04 00:00:00+00,2211,Daerah Istimewa Yogyakarta,115,0,50,1,7,0,58,6.086956522,43.47826087,2211,2294
2020/05/04 00:00:00+00,2212,DKI Jakarta,4539,76,632,0,408,10,3499,8.988764045,13.92377176,2212,2295
2020/05/04 00:00:00+00,2213,Jambi,38,0,1,0,0,0,37,0,2.631578947,2213,2296
2020/05/04 00:00:00+00,2214,Jawa Barat,1252,198,159,7,86,1,1007,6.869009585,12.69968051,2214,2297
2020/05/04 00:00:00+00,2215,Jawa Tengah,798,22,112,0,62,0,624,7.769423559,14.03508772,2215,2298
2020/05/04 00:00:00+00,2216,Jawa Timur,1124,7,178,4,117,6,829,10.40925267,15.83629893,2216,2299
2020/05/04 00:00:00+00,2217,Kalimantan Barat,73,3,8,0,3,0,62,4.109589041,10.95890411,2217,2300
2020/05/04 00:00:00+00,2218,Kalimantan Timur,167,5,13,0,1,0,153,0.598802395,7.784431138,2218,2301
2020/05/04 00:00:00+00,2219,Kalimantan Tengah,180,23,15,0,7,0,158,3.888888889,8.333333333,2219,2302
2020/05/04 00:00:00+00,2220,Kalimantan Selatan,198,3,24,0,9,0,165,4.545454545,12.12121212,2220,2303
2020/05/04 00:00:00+00,2221,Kalimantan Utara,130,8,5,0,1,0,124,0.769230769,3.846153846,2221,2304
2020/05/04 00:00:00+00,2222,Kepulauan Riau,92,0,42,0,9,0,41,9.782608696,45.65217391,2222,2305
2020/05/04 00:00:00+00,2223,Nusa Tenggara Barat,269,0,36,0,4,0,229,1.486988848,13.38289963,2223,2306
2020/05/04 00:00:00+00,2224,Sumatera Selatan,185,0,43,7,5,1,137,2.702702703,23.24324324,2224,2307
2020/05/04 00:00:00+00,2225,Sumatera Barat,203,8,37,2,15,0,151,7.389162562,18.22660099,2225,2308
2020/05/04 00:00:00+00,2226,Sulawesi Utara,45,0,17,0,4,0,24,8.888888889,37.77777778,2226,2309
2020/05/04 00:00:00+00,2227,Sumatera Utara,129,6,41,0,13,0,75,10.07751938,31.78294574,2227,2310
2020/05/04 00:00:00+00,2228,Sulawesi Tenggara,64,0,11,0,2,0,51,3.125,17.1875,2228,2311
2020/05/04 00:00:00+00,2229,Sulawesi Selatan,607,6,199,48,40,0,368,6.589785832,32.78418451,2229,2312
2020/05/04 00:00:00+00,2230,Sulawesi Tengah,59,0,11,0,3,0,45,5.084745763,18.6440678,2230,2313
2020/05/04 00:00:00+00,2231,Lampung,54,4,17,0,5,0,32,9.259259259,31.48148148,2231,2314
2020/05/04 00:00:00+00,2232,Riau,58,5,26,0,6,1,26,10.34482759,44.82758621,2232,2315
2020/05/05 00:00:00+00,2261,Sulawesi Utara,45,0,17,0,4,0,24,8.88888888888889,37.77777777777778,2261,2316
2020/05/05 00:00:00+00,2262,Sumatera Utara,130,1,41,0,13,0,76,10.0,31.538461538461537,2262,2317
2020/05/05 00:00:00+00,2263,Sulawesi Tenggara,69,5,15,4,2,0,52,2.898550724637681,21.73913043478261,2263,2318
2020/05/05 00:00:00+00,2264,Sulawesi Selatan,640,33,228,29,42,2,370,6.5625,35.625,2264,2319
2020/05/05 00:00:00+00,2265,Sulawesi Tengah,70,11,12,1,3,0,55,4.285714285714286,17.142857142857142,2265,2320
2020/05/05 00:00:00+00,2266,Lampung,55,1,17,0,5,0,33,9.090909090909092,30.909090909090907,2266,2321
2020/05/05 00:00:00+00,2267,Riau,61,3,27,1,6,0,28,9.836065573770492,44.26229508196721,2267,2322
